2022-06-09 16:32:41.480;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.3""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.1""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.2"",""3.1""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.4""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""7"",""type"":""range"",""answers"":[""8""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""""}]"
2022-06-09 10:00:04.370;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.5""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.3""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.1"",""3.2"",""3.3"",""3.4""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.1"",""4.2"",""4.3"",""4.4"",""4.5""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""Gyuguhbjhjhhb""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""Vjgbhjbhkbjuguyfydyrfyuhiklijhv""},{""id"":""7"",""type"":""range"",""answers"":[""10""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""Vghukbjh gfxf churchthigh neighboring""}]"
2022-06-08 00:28:52.783;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.1""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.2""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.3""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.2""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""math\n""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""7"",""type"":""range"",""answers"":[""8""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""""}]"
2022-06-07 22:00:41.860;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.1""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.4""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.3""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.3""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""7"",""type"":""range"",""answers"":[""10""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""""}]"
2022-06-05 12:53:22.010;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.2""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.2""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.3""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.3""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""I would  like to expand another level thank you…""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""Insteresting""},{""id"":""7"",""type"":""range"",""answers"":[""10""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""""}]"
2022-06-04 13:56:27.110;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.5""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.1""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.3""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.2""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""7"",""type"":""range"",""answers"":[""8""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""""}]"
2022-06-03 22:59:22.560;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.1""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.1""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.1""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.2"",""4.3""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""7"",""type"":""range"",""answers"":[""10""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""""}]"
2022-06-02 17:40:37.153;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.5""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.1""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.4""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.3""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""satesto""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""olala""},{""id"":""7"",""type"":""range"",""answers"":[""10""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""hdhdhdhdhd""}]"
2022-06-01 21:20:28.303;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.1""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.3""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.2""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.1""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""The variety and educational options. When the outgrow a difficult in one, there is another game that uses more advanced principals in the same vein.""},{""id"":""7"",""type"":""range"",""answers"":[""9""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""Khan Academy Kids, my toddler enjoys the consisten characters and interacting outside tge games.""}]"
2022-06-01 14:34:59.413;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.1""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.1""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.2""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.2""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""7"",""type"":""range"",""answers"":[""10""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""""}]"
